Speaker_d,filename_d,Group_d,Vowel_d,utts_vow_d,F1_d,F2_d
crump,c8604,c86,  O  ,crump:c8604_  O  ,545.2163302,1315.701758
crump,c8605,c86,  I  ,crump:c8605_  I  ,363.9728572,1720.197216
crump,c8605,c86,  O  ,crump:c8605_  O  ,489.8412425,1031.129116
crump,c8605,c86,  i:  ,crump:c8605_  i:  ,325.0809768,1956.903107
crump,c8605,c86,  U  ,crump:c8605_  U  ,363.9570692,1279.429927
crump,c8605,c86,  O  ,crump:c8605_  O  ,449.5545653,931.2556582
crump,c8607,c86,  o:  ,crump:c8607_  o:  ,428.7470129,1921.354285
crump,c8607,c86,  I  ,crump:c8607_  I  ,426.0021848,1506.101236
crump,c8607,c86,  i:  ,crump:c8607_  i:  ,399.5978581,1346.350552
crump,c8609,c86,  U  ,crump:c8609_  U  ,344.5499266,1339.459146
crump,c8609,c86,  V  ,crump:c8609_  V  ,516.0063196,1332.182156
crump,c8609,c86,  i:  ,crump:c8609_  i:  ,344.1039707,1931.401296
crump,c8609,c86,  I  ,crump:c8609_  I  ,391.3415667,1504.336186
crump,c8610,c86,  o:  ,crump:c8610_  o:  ,474.4606294,1565.048292
crump,c8610,c86,  A  ,crump:c8610_  A  ,448.1594211,1466.796398
crump,c8610,c86,  @:  ,crump:c8610_  @:  ,359.9886105,1551.441894
crump,c8611,c86,  I  ,crump:c8611_  I  ,365.5458019,1563.673889
crump,c8611,c86,  V  ,crump:c8611_  V  ,460.7231111,1202.959642
crump,c8611,c86,  I  ,crump:c8611_  I  ,362.247111,1508.298762
crump,c8611,c86,  I  ,crump:c8611_  I  ,348.8769229,1647.678391
crump,c8611,c86,  A  ,crump:c8611_  A  ,420.3470538,1520.304972
crump,c8611,c86,  I  ,crump:c8611_  I  ,394.4770834,1587.920843
crump,c8612,c86,  i:  ,crump:c8612_  i:  ,354.0877131,1775.255981
crump,c8612,c86,  I  ,crump:c8612_  I  ,350.9113849,1589.51898
crump,c8612,c86,  @:  ,crump:c8612_  @:  ,392.1575225,1562.875309
crump,c8612,c86,  V  ,crump:c8612_  V  ,498.2694861,1251.611074
crump,c8612,c86,  E  ,crump:c8612_  E  ,374.9922131,1444.338477
crump,c8612,c86,  I  ,crump:c8612_  I  ,391.2858413,1579.859712
crump,c8614,c86,  I  ,crump:c8614_  I  ,358.902078,1713.748021
crump,c8614,c86,  @:  ,crump:c8614_  @:  ,400.5605011,1569.678878
crump,c8616,c86,  E  ,crump:c8616_  E  ,394.5167036,1825.796246
crump,c8616,c86,  A  ,crump:c8616_  A  ,426.4604683,1863.438924
crump,c8616,c86,  E  ,crump:c8616_  E  ,397.223136,1728.643426
crump,c8617,c86,  E  ,crump:c8617_  E  ,372.3394191,1886.305832
crump,c8617,c86,  U  ,crump:c8617_  U  ,368.3192462,1207.774069
crump,c8617,c86,  A  ,crump:c8617_  A  ,450.2242215,1715.960787
crump,c8617,c86,  @:  ,crump:c8617_  @:  ,368.185777,1516.143042
crump,c8617,c86,  U  ,crump:c8617_  U  ,382.8209179,1108.986052
crump,c8617,c86,  I  ,crump:c8617_  I  ,393.8769869,1697.819657
crump,c8617,c86,  I  ,crump:c8617_  I  ,374.2195445,1634.943214
crump,c8617,c86,  E  ,crump:c8617_  E  ,424.4392298,1718.560876
crump,c8618,c86,  I  ,crump:c8618_  I  ,379.4912168,1361.7766
crump,c8618,c86,  V  ,crump:c8618_  V  ,502.7083606,1321.974482
crump,c8618,c86,  U  ,crump:c8618_  U  ,385.5592682,1131.659357
crump,c8618,c86,  u:  ,crump:c8618_  u:  ,354.9828298,1731.657881
crump,c8618,c86,  V  ,crump:c8618_  V  ,554.7940288,1397.574546
crump,c8618,c86,  u:  ,crump:c8618_  u:  ,333.5818686,1724.965755
crump,c8618,c86,  I  ,crump:c8618_  I  ,384.8508858,1579.471211
crump,c8618,c86,  I  ,crump:c8618_  I  ,364.7542278,1820.615361
crump,c8620,c86,  @:  ,crump:c8620_  @:  ,363.0822508,1547.118159
crump,c8620,c86,  U  ,crump:c8620_  U  ,366.2667382,1254.29664
crump,c8621,c86,  E  ,crump:c8621_  E  ,369.0562072,1685.878898
crump,c8621,c86,  o:  ,crump:c8621_  o:  ,373.1253966,1097.461239
crump,c8622,c86,  V  ,crump:c8622_  V  ,511.5310395,1375.577628
crump,c8622,c86,  V  ,crump:c8622_  V  ,509.1465208,1367.967436
crump,c8622,c86,  O  ,crump:c8622_  O  ,442.7371326,908.9819046
crump,c8622,c86,  o:  ,crump:c8622_  o:  ,380.8372454,1169.09101
crump,c8622,c86,  I  ,crump:c8622_  I  ,382.5093861,1433.774657
crump,c8622,c86,  E  ,crump:c8622_  E  ,374.175968,1751.629644
crump,c8622,c86,  E  ,crump:c8622_  E  ,346.7138396,1810.998297
crump,c8622,c86,  o:  ,crump:c8622_  o:  ,358.1748428,1075.3608
crump,c8622,c86,  O  ,crump:c8622_  O  ,438.2823495,1112.80413
crump,c8622,c86,  i:  ,crump:c8622_  i:  ,361.018776,1789.082194
crump,c8622,c86,  E  ,crump:c8622_  E  ,365.9790353,1847.353623
crump,c8622,c86,  o:  ,crump:c8622_  o:  ,419.4878325,1292.149428
crump,c8623,c86,  V  ,crump:c8623_  V  ,538.2253987,1373.815034
crump,c8623,c86,  i:  ,crump:c8623_  i:  ,371.1215168,1748.3907
crump,c8623,c86,  E  ,crump:c8623_  E  ,399.0562782,1784.813158
crump,c8623,c86,  E  ,crump:c8623_  E  ,434.4711559,1691.12495
crump,c8623,c86,  V  ,crump:c8623_  V  ,518.3902373,1257.482197
crump,c8623,c86,  V  ,crump:c8623_  V  ,492.6934946,1250.950158
crump,c8623,c86,  V  ,crump:c8623_  V  ,358.3399936,1519.818123
crump,c8623,c86,  i:  ,crump:c8623_  i:  ,347.7995705,1928.521819
crump,c8624,c86,  A  ,crump:c8624_  A  ,442.5022061,1512.310658
crump,c8624,c86,  I  ,crump:c8624_  I  ,364.3292501,1419.836274
crump,c8624,c86,  o:  ,crump:c8624_  o:  ,432.3412332,1142.31153
crump,c8624,c86,  U  ,crump:c8624_  U  ,364.464366,1319.361899
crump,c8624,c86,  o:  ,crump:c8624_  o:  ,398.4059865,1240.218889
crump,c8624,c86,  u:  ,crump:c8624_  u:  ,371.8130805,1367.666292
crump,c8624,c86,  E  ,crump:c8624_  E  ,408.3462182,1802.054845
crump,c8624,c86,  V  ,crump:c8624_  V  ,524.2831385,1412.836516
crump,c8625,c86,  V  ,crump:c8625_  V  ,447.8381443,1302.345541
crump,c8625,c86,  A  ,crump:c8625_  A  ,458.1966635,1423.173903
crump,c8625,c86,  i:  ,crump:c8625_  i:  ,316.1222174,1909.364966
crump,c8625,c86,  i:  ,crump:c8625_  i:  ,323.7141376,1965.809082
crump,c8625,c86,  u:  ,crump:c8625_  u:  ,349.7175292,1493.276009
crump,c8625,c86,  A  ,crump:c8625_  A  ,460.3201435,1503.220098
crump,c8625,c86,  u:  ,crump:c8625_  u:  ,374.3521276,1659.693708
crump,c8625,c86,  i:  ,crump:c8625_  i:  ,325.6349487,1955.67552
crump,c8625,c86,  @:  ,crump:c8625_  @:  ,388.0140364,1502.671953
crump,c8626,c86,  O  ,crump:c8626_  O  ,499.7499247,1307.947918
crump,c8626,c86,  E  ,crump:c8626_  E  ,377.7573286,1326.225964
crump,c8626,c86,  u:  ,crump:c8626_  u:  ,358.3505689,1611.296517
crump,c8626,c86,  a:  ,crump:c8626_  a:  ,530.4796707,1293.162023
crump,c8627,c86,  E  ,crump:c8627_  E  ,404.9170769,1702.621185
crump,c8627,c86,  o:  ,crump:c8627_  o:  ,455.1506261,1388.796692
crump,c8627,c86,  o:  ,crump:c8627_  o:  ,385.6752264,1119.773724
crump,c8627,c86,  o:  ,crump:c8627_  o:  ,380.4020527,1132.860684
crump,c8627,c86,  u:  ,crump:c8627_  u:  ,368.2187097,1412.94238
crump,c8627,c86,  u:  ,crump:c8627_  u:  ,358.4489537,1707.024481
crump,c8627,c86,  V  ,crump:c8627_  V  ,571.915251,1357.372801
crump,c8628,c86,  V  ,crump:c8628_  V  ,367.7033846,1483.636368
crump,c8628,c86,  u:  ,crump:c8628_  u:  ,336.7650088,1502.364356
crump,c8628,c86,  o:  ,crump:c8628_  o:  ,410.7750363,1255.474221
crump,c8628,c86,  A  ,crump:c8628_  A  ,460.7779265,1617.801116
crump,c8629,c86,  i:  ,crump:c8629_  i:  ,333.9602312,1740.926093
crump,c8629,c86,  E  ,crump:c8629_  E  ,373.2678782,1688.568375
crump,c8629,c86,  o:  ,crump:c8629_  o:  ,401.3214724,1133.408407
crump,c8629,c86,  i:  ,crump:c8629_  i:  ,358.4570029,1823.9857
crump,c8629,c86,  O  ,crump:c8629_  O  ,465.5680601,997.6332973
crump,c8629,c86,  V  ,crump:c8629_  V  ,519.9388921,1409.418142
crump,c8629,c86,  O  ,crump:c8629_  O  ,447.1381572,1086.613256
crump,c8629,c86,  o:  ,crump:c8629_  o:  ,409.2568539,1258.829545
crump,c8629,c86,  A  ,crump:c8629_  A  ,538.8460481,1730.209901
crump,c8631,c86,  I  ,crump:c8631_  I  ,342.9084563,1850.694048
crump,c8631,c86,  u:  ,crump:c8631_  u:  ,331.792184,1504.184185
crump,c8631,c86,  i:  ,crump:c8631_  i:  ,346.7515524,1828.594246
crump,c8631,c86,  u:  ,crump:c8631_  u:  ,322.8077679,1513.29443
crump,c8632,c86,  A  ,crump:c8632_  A  ,446.9272966,1511.224212
crump,c8632,c86,  o:  ,crump:c8632_  o:  ,460.9476435,1397.255237
crump,c8632,c86,  V  ,crump:c8632_  V  ,486.956584,1451.223422
crump,c8632,c86,  O  ,crump:c8632_  O  ,500.2622992,1169.636294
crump,c8632,c86,  O  ,crump:c8632_  O  ,471.523464,1195.275373
crump,c8632,c86,  @:  ,crump:c8632_  @:  ,364.0256668,1432.483476
crump,c8632,c86,  O  ,crump:c8632_  O  ,474.124469,1279.399183
crump,c8634,c86,  E  ,crump:c8634_  E  ,386.3412186,1478.189573
crump,c8634,c86,  E  ,crump:c8634_  E  ,370.7409288,1698.941994
crump,c8634,c86,  i:  ,crump:c8634_  i:  ,356.2200707,1857.566573
crump,c8634,c86,  V  ,crump:c8634_  V  ,528.3720767,1387.712392
crump,c8635,c86,  V  ,crump:c8635_  V  ,505.5459149,1299.589842
crump,c8635,c86,  O  ,crump:c8635_  O  ,465.4615351,1006.820182
crump,c8635,c86,  O  ,crump:c8635_  O  ,475.4456249,1083.661776
crump,c8635,c86,  i:  ,crump:c8635_  i:  ,355.9676571,1863.989232
crump,c8635,c86,  A  ,crump:c8635_  A  ,482.0626699,1417.285548
crump,c8635,c86,  i:  ,crump:c8635_  i:  ,334.0496665,1853.105759
crump,c8635,c86,  O  ,crump:c8635_  O  ,463.3171416,1121.482398
crump,c8635,c86,  u:  ,crump:c8635_  u:  ,354.594313,1660.647023
crump,c8635,c86,  o:  ,crump:c8635_  o:  ,382.8884684,1123.660825
crump,c8635,c86,  V  ,crump:c8635_  V  ,467.9405137,1328.413322
crump,c8636,c86,  o:  ,crump:c8636_  o:  ,362.9650376,1180.655211
crump,c8636,c86,  o:  ,crump:c8636_  o:  ,422.9716785,1360.121057
crump,c8636,c86,  I  ,crump:c8636_  I  ,343.148053,1783.117946
crump,c8637,c86,  E  ,crump:c8637_  E  ,357.5542091,1964.918145
crump,c8637,c86,  A  ,crump:c8637_  A  ,421.8694522,1725.457496
crump,c8637,c86,  I  ,crump:c8637_  I  ,344.0326181,1233.951436
crump,c8637,c86,  o:  ,crump:c8637_  o:  ,411.7731741,1253.649805
crump,c8637,c86,  E  ,crump:c8637_  E  ,348.1945185,1898.251451
crump,c8637,c86,  I  ,crump:c8637_  I  ,388.7386681,1522.799986
crump,c8637,c86,  i:  ,crump:c8637_  i:  ,339.0857836,1899.389112
crump,c8638,c86,  A  ,crump:c8638_  A  ,440.7482065,1799.535036
crump,c8638,c86,  A  ,crump:c8638_  A  ,414.3096783,1760.146785
crump,c8638,c86,  E  ,crump:c8638_  E  ,369.8073523,1634.916535
crump,c8639,c86,  o:  ,crump:c8639_  o:  ,402.5995077,1151.738455
crump,c8641,c86,  O  ,crump:c8641_  O  ,457.6219039,1076.780622
crump,c8641,c86,  O  ,crump:c8641_  O  ,485.6894584,1119.342583
crump,c8641,c86,  A  ,crump:c8641_  A  ,442.2063414,1651.05023
crump,c8641,c86,  V  ,crump:c8641_  V  ,457.7418274,1277.017903
crump,c8641,c86,  O  ,crump:c8641_  O  ,453.2633705,1057.136599
crump,c8641,c86,  E  ,crump:c8641_  E  ,341.8221025,1813.395435
crump,c8641,c86,  I  ,crump:c8641_  I  ,364.4819466,1726.463374
crump,c8643,c86,  A  ,crump:c8643_  A  ,472.5818313,1736.473779
crump,c8643,c86,  A  ,crump:c8643_  A  ,438.9476331,1692.159146
crump,c8643,c86,  O  ,crump:c8643_  O  ,430.633351,995.6274046
crump,c8643,c86,  @:  ,crump:c8643_  @:  ,355.1154314,1467.557512
crump,c8643,c86,  o:  ,crump:c8643_  o:  ,385.8383482,1141.208697
crump,c8643,c86,  U  ,crump:c8643_  U  ,342.3225453,1264.851458
crump,c8643,c86,  i:  ,crump:c8643_  i:  ,342.6711882,1914.124099
crump,c8643,c86,  A  ,crump:c8643_  A  ,465.3807404,1632.750625
crump,c8644,c86,  E  ,crump:c8644_  E  ,346.4644755,1735.91819
crump,c8644,c86,  o:  ,crump:c8644_  o:  ,395.0182927,1023.934516
crump,c8644,c86,  A  ,crump:c8644_  A  ,445.2012325,1623.985407
crump,c8644,c86,  O  ,crump:c8644_  O  ,470.8027319,1302.476681
crump,c8644,c86,  O  ,crump:c8644_  O  ,427.2843086,1143.092844
crump,c8644,c86,  u:  ,crump:c8644_  u:  ,336.1037158,1586.373671
crump,c8644,c86,  a:  ,crump:c8644_  a:  ,507.077728,1380.659694
crump,c8644,c86,  u:  ,crump:c8644_  u:  ,329.6189212,1694.758874
crump,c8644,c86,  E  ,crump:c8644_  E  ,372.5511007,1623.307309
crump,c8644,c86,  A  ,crump:c8644_  A  ,444.2752885,1384.777512
crump,c8644,c86,  U  ,crump:c8644_  U  ,368.5631747,1092.204624
crump,c8644,c86,  V  ,crump:c8644_  V  ,496.945295,1351.97222
crump,c8644,c86,  E  ,crump:c8644_  E  ,456.6365954,1709.013216
crump,c8644,c86,  V  ,crump:c8644_  V  ,468.3798343,1361.464922
crump,c8645,c86,  V  ,crump:c8645_  V  ,519.0330539,1337.392512
crump,c8645,c86,  @:  ,crump:c8645_  @:  ,366.9261781,1431.892855
crump,c8645,c86,  O  ,crump:c8645_  O  ,444.6366332,1041.803651
crump,c8645,c86,  V  ,crump:c8645_  V  ,516.1800739,1533.797234
crump,c8645,c86,  O  ,crump:c8645_  O  ,473.3887486,1312.706697
crump,c8645,c86,  A  ,crump:c8645_  A  ,409.5036481,1647.261776
crump,c8645,c86,  o:  ,crump:c8645_  o:  ,358.1144808,1236.776135
crump,c8646,c86,  i:  ,crump:c8646_  i:  ,357.0895602,1891.520666
crump,c8646,c86,  U  ,crump:c8646_  U  ,431.0463515,1337.062705
crump,c8646,c86,  I  ,crump:c8646_  I  ,391.5796028,1287.460014
crump,c8646,c86,  A  ,crump:c8646_  A  ,436.4416511,1394.323863
crump,c8646,c86,  A  ,crump:c8646_  A  ,436.8819287,1429.480385
crump,c8646,c86,  @:  ,crump:c8646_  @:  ,357.3533088,1424.167026
crump,c8646,c86,  a:  ,crump:c8646_  a:  ,516.3417645,1455.630018
crump,c8646,c86,  V  ,crump:c8646_  V  ,512.1183443,1327.637866
crump,c8647,c86,  u:  ,crump:c8647_  u:  ,364.7575013,1718.619976
crump,c8647,c86,  O  ,crump:c8647_  O  ,523.7976643,1418.709234
crump,c8647,c86,  O  ,crump:c8647_  O  ,434.5355125,1129.918505
crump,c8647,c86,  A  ,crump:c8647_  A  ,480.5538374,1717.946217
crump,c8647,c86,  E  ,crump:c8647_  E  ,374.0122148,1610.843141
crump,c8647,c86,  E  ,crump:c8647_  E  ,376.3250995,1853.928937
crump,c8647,c86,  V  ,crump:c8647_  V  ,509.3920652,1236.063573
crump,c8648,c86,  A  ,crump:c8648_  A  ,457.1120242,1589.576148
crump,c8648,c86,  V  ,crump:c8648_  V  ,549.1522068,1252.497893
crump,c8648,c86,  A  ,crump:c8648_  A  ,529.7733405,1511.939498
crump,c8648,c86,  A  ,crump:c8648_  A  ,444.2237983,1565.847977
crump,c8649,c86,  O  ,crump:c8649_  O  ,559.6113853,1774.129761
crump,c8649,c86,  u:  ,crump:c8649_  u:  ,358.5778023,1590.834164
crump,c8649,c86,  A  ,crump:c8649_  A  ,445.5090935,1384.761704
crump,c8649,c86,  I  ,crump:c8649_  I  ,370.373005,1469.959277
crump,c8649,c86,  O  ,crump:c8649_  O  ,466.8173834,1158.859346
crump,c8650,c86,  o:  ,crump:c8650_  o:  ,391.313454,1264.408772
crump,c8650,c86,  u:  ,crump:c8650_  u:  ,343.6632239,1592.733156
crump,c8650,c86,  o:  ,crump:c8650_  o:  ,400.8086736,1196.680915
crump,c8650,c86,  O  ,crump:c8650_  O  ,483.8245329,973.1806855
crump,c8650,c86,  A  ,crump:c8650_  A  ,507.5547194,1480.734907
crump,c8650,c86,  i:  ,crump:c8650_  i:  ,330.6672283,1845.611042
crump,c8650,c86,  A  ,crump:c8650_  A  ,400.1803637,1779.559476
crump,c8651,c86,  E  ,crump:c8651_  E  ,404.5429028,1546.944683
crump,c8651,c86,  i:  ,crump:c8651_  i:  ,364.0618651,1930.491908
crump,c8651,c86,  O  ,crump:c8651_  O  ,488.632548,1396.354544
crump,c8651,c86,  I  ,crump:c8651_  I  ,395.0708815,1341.29718
crump,c8651,c86,  I  ,crump:c8651_  I  ,399.7111954,1343.217931
crump,c8651,c86,  A  ,crump:c8651_  A  ,463.6191418,1455.302214
crump,c8651,c86,  I  ,crump:c8651_  I  ,349.9280664,1689.341024
crump,c8651,c86,  A  ,crump:c8651_  A  ,452.6248116,1679.768028
crump,c8651,c86,  i:  ,crump:c8651_  i:  ,315.2124335,1978.239139
crump,c8651,c86,  I  ,crump:c8651_  I  ,403.4266076,1309.151271
crump,c8651,c86,  E  ,crump:c8651_  E  ,377.9886319,1756.435511
crump,c8651,c86,  E  ,crump:c8651_  E  ,367.8985004,1691.806504
crump,c8652a,c86,  E  ,crump:c8652a_  E  ,393.106073,1848.084984
crump,c8653,c86,  A  ,crump:c8653_  A  ,458.9892633,1655.741977
crump,c8653,c86,  a:  ,crump:c8653_  a:  ,517.7551433,1402.500454
crump,c8653,c86,  E  ,crump:c8653_  E  ,378.4279201,1715.291822
crump,c8653,c86,  A  ,crump:c8653_  A  ,441.9999155,1382.575519
crump,c8653,c86,  @:  ,crump:c8653_  @:  ,375.4201983,1421.922364
crump,c8653,c86,  A  ,crump:c8653_  A  ,463.1682808,1680.296003
crump,c8653,c86,  A  ,crump:c8653_  A  ,442.2481651,1549.372251
crump,c8653,c86,  U  ,crump:c8653_  U  ,384.7465914,1143.196492
crump,c8654,c86,  A  ,crump:c8654_  A  ,477.140076,1449.976036
crump,c8654,c86,  o:  ,crump:c8654_  o:  ,404.1627292,1253.850805
crump,c8654,c86,  I  ,crump:c8654_  I  ,402.979568,1296.763087
crump,c8654,c86,  a:  ,crump:c8654_  a:  ,554.19142,1286.712007
crump,c8654,c86,  O  ,crump:c8654_  O  ,497.9319979,1240.332674
crump,c8654,c86,  A  ,crump:c8654_  A  ,564.660367,1794.436424
crump,c8654,c86,  A  ,crump:c8654_  A  ,486.7883774,1692.479616
crump,c8654,c86,  i:  ,crump:c8654_  i:  ,360.2483799,1864.481738
crump,c8655,c86,  I  ,crump:c8655_  I  ,375.0438525,1804.813829
crump,c8655,c86,  a:  ,crump:c8655_  a:  ,527.7168447,1335.690579
crump,c8655,c86,  A  ,crump:c8655_  A  ,507.3383652,1465.461316
crump,c8655,c86,  I  ,crump:c8655_  I  ,348.7510069,1692.775547
crump,c8656,c86,  i:  ,crump:c8656_  i:  ,336.9896002,2114.671362
crump,c8656,c86,  A  ,crump:c8656_  A  ,478.3461045,1644.422312
crump,c8656,c86,  U  ,crump:c8656_  U  ,378.2940368,1151.16848
crump,c8657,c86,  E  ,crump:c8657_  E  ,373.359268,1721.092793
crump,c8657,c86,  A  ,crump:c8657_  A  ,465.7602677,1660.248851
crump,c8657,c86,  A  ,crump:c8657_  A  ,418.6268535,1491.072024
crump,c8657,c86,  U  ,crump:c8657_  U  ,368.4098633,981.3028531
crump,c8657,c86,  A  ,crump:c8657_  A  ,521.8941886,1457.131616
crump,c8657,c86,  A  ,crump:c8657_  A  ,473.5852286,1727.296995
crump,c8657,c86,  A  ,crump:c8657_  A  ,511.8265563,1585.985114
crump,c8657,c86,  O  ,crump:c8657_  O  ,450.0097571,1073.335926
crump,c8658,c86,  I  ,crump:c8658_  I  ,373.1611614,1608.125102
crump,c8658,c86,  A  ,crump:c8658_  A  ,466.5115757,1537.271577
crump,c8658,c86,  E  ,crump:c8658_  E  ,366.656086,1816.624672
crump,c8658,c86,  i:  ,crump:c8658_  i:  ,348.0751769,1906.204185
crump,c8658,c86,  i:  ,crump:c8658_  i:  ,330.493391,1952.007542
crump,c8658,c86,  I  ,crump:c8658_  I  ,409.0842241,1571.080374
crump,c8658,c86,  i:  ,crump:c8658_  i:  ,327.4964698,1841.47431
crump,c8659,c86,  i:  ,crump:c8659_  i:  ,387.2528309,1815.107692
crump,c8659,c86,  E  ,crump:c8659_  E  ,338.8992487,1834.019451
crump,c8659,c86,  O  ,crump:c8659_  O  ,475.5190768,1103.958453
crump,c8659,c86,  O  ,crump:c8659_  O  ,457.0255859,993.7799942
crump,c8659,c86,  a:  ,crump:c8659_  a:  ,526.5458471,1208.889346
crump,c8659,c86,  A  ,crump:c8659_  A  ,448.1396782,1613.446217
crump,c8659,c86,  A  ,crump:c8659_  A  ,418.6164262,1521.911763
crump,c8659,c86,  I  ,crump:c8659_  I  ,412.0108684,1483.337316
crump,c8659,c86,  V  ,crump:c8659_  V  ,498.1885543,1203.954956
hillary,h55.1,h55,  a:  ,hillary:h55.1_  a:  ,732.2738864,1311.424529
hillary,h55.1,h55,  E  ,hillary:h55.1_  E  ,402.8953281,1744.704573
hillary,h55.1,h55,  o:  ,hillary:h55.1_  o:  ,409.9651513,1012.140241
hillary,h55.1,h55,  E  ,hillary:h55.1_  E  ,418.1753613,1592.121935
hillary,h55.1,h55,  o:  ,hillary:h55.1_  o:  ,442.8230872,1034.634569
hillary,h55.1,h55,  E  ,hillary:h55.1_  E  ,486.5567721,1597.369261
hillary,h55.1,h55,  o:  ,hillary:h55.1_  o:  ,407.8940089,1060.081735
hillary,h55.1,h55,  a:  ,hillary:h55.1_  a:  ,667.2848878,1392.205147
hillary,h55.1,h55,  @:  ,hillary:h55.1_  @:  ,449.6494715,1590.423687
hillary,h55.1,h55,  o:  ,hillary:h55.1_  o:  ,418.3392334,995.9592242
hillary,h55.1,h55,  V  ,hillary:h55.1_  V  ,750.6449523,1349.220714
hillary,h55.1,h55,  E  ,hillary:h55.1_  E  ,452.2757781,1611.585826
hillary,h55.1,h55,  A  ,hillary:h55.1_  A  ,625.2823198,1715.479146
hillary,h55.1,h55,  a:  ,hillary:h55.1_  a:  ,786.4782668,1415.433164
hillary,h55.11,h55,  O  ,hillary:h55.11_  O  ,575.9267873,1026.32745
hillary,h55.11,h55,  i:  ,hillary:h55.11_  i:  ,345.3688851,1864.063447
hillary,h55.11,h55,  E  ,hillary:h55.11_  E  ,483.7923047,1755.620066
hillary,h55.11,h55,  i:  ,hillary:h55.11_  i:  ,328.6598455,2027.35199
hillary,h55.11,h55,  O  ,hillary:h55.11_  O  ,741.8606316,1256.984831
hillary,h55.11,h55,  E  ,hillary:h55.11_  E  ,427.469765,1683.533514
hillary,h55.11,h55,  A  ,hillary:h55.11_  A  ,613.4964646,1554.277368
hillary,h55.11,h55,  A  ,hillary:h55.11_  A  ,712.8902783,1712.722877
hillary,h55.11,h55,  O  ,hillary:h55.11_  O  ,701.5246816,1199.149005
hillary,h55.11,h55,  a:  ,hillary:h55.11_  a:  ,776.2456351,1365.13512
hillary,h55.11,h55,  I  ,hillary:h55.11_  I  ,427.1214378,1471.373888
hillary,h55.11,h55,  A  ,hillary:h55.11_  A  ,638.7538111,1501.080619
hillary,h55.11,h55,  V  ,hillary:h55.11_  V  ,750.5287738,1395.559809
hillary,h55.11,h55,  u:  ,hillary:h55.11_  u:  ,340.1793174,1752.104105
hillary,h55.11,h55,  A  ,hillary:h55.11_  A  ,593.5851672,1690.342434
hillary,h55.11,h55,  a:  ,hillary:h55.11_  a:  ,765.2039919,1467.295844
hillary,h55.11,h55,  O  ,hillary:h55.11_  O  ,634.2079215,1161.161083
hillary,h55.11,h55,  a:  ,hillary:h55.11_  a:  ,726.3680136,1367.393268
hillary,h55.11,h55,  E  ,hillary:h55.11_  E  ,457.1108334,1718.043246
hillary,h55.12,h55,  i:  ,hillary:h55.12_  i:  ,341.8195834,1821.200817
hillary,h55.12,h55,  o:  ,hillary:h55.12_  o:  ,477.6081051,1193.306115
hillary,h55.12,h55,  u:  ,hillary:h55.12_  u:  ,338.9327484,1710.869889
hillary,h55.12,h55,  E  ,hillary:h55.12_  E  ,396.8254227,1732.081114
hillary,h55.12,h55,  i:  ,hillary:h55.12_  i:  ,309.4942222,2000.379546
hillary,h55.12,h55,  I  ,hillary:h55.12_  I  ,392.877196,1721.737702
hillary,h55.12,h55,  O  ,hillary:h55.12_  O  ,631.1616639,1129.612691
hillary,h55.12,h55,  A  ,hillary:h55.12_  A  ,592.2347338,1656.506865
hillary,h55.12,h55,  I  ,hillary:h55.12_  I  ,342.2417657,1780.630129
hillary,h55.12,h55,  u:  ,hillary:h55.12_  u:  ,391.1459721,1649.73619
hillary,h55.12,h55,  A  ,hillary:h55.12_  A  ,584.6447434,1688.79387
hillary,h55.12,h55,  a:  ,hillary:h55.12_  a:  ,784.8984188,1367.159448
hillary,h55.12,h55,  @:  ,hillary:h55.12_  @:  ,450.8697972,1620.360919
hillary,h55.12,h55,  a:  ,hillary:h55.12_  a:  ,698.7841854,1339.097267
hillary,h55.12,h55,  O  ,hillary:h55.12_  O  ,626.2250089,1106.983099
hillary,h55.12,h55,  V  ,hillary:h55.12_  V  ,710.9160811,1377.237074
hillary,h55.12,h55,  V  ,hillary:h55.12_  V  ,734.0804752,1384.499057
hillary,h55.12,h55,  u:  ,hillary:h55.12_  u:  ,356.2908549,1628.205498
hillary,h55.12,h55,  i:  ,hillary:h55.12_  i:  ,324.6378372,2010.023464
