Speaker,filename,Group,Vowel,utts_vow,F1,F2
toogood,t8505a,t85,O,toogood:t8505a_O,587.636747,925.4138258
toogood,t8505a,t85,A,toogood:t8505a_A,561.9945276,1647.143931
toogood,t8505a,t85,A,toogood:t8505a_A,544.2849974,1659.446348
toogood,t8505a,t85,i:,toogood:t8505a_i:,278.3430732,1457.990828
toogood,t8505a,t85,V,toogood:t8505a_V,638.7152857,1284.028912
toogood,t8505a,t85,i:,toogood:t8505a_i:,290.0213118,2112.692636
toogood,t8505a,t85,i:,toogood:t8505a_i:,271.0345307,1781.778144
toogood,t8505a,t85,E,toogood:t8505a_E,445.2020721,1677.060865
toogood,t8505a,t85,V,toogood:t8505a_V,625.1303437,1202.598011
toogood,t8507a,t85,i:,toogood:t8507a_i:,239.2237671,2009.883373
toogood,t8507a,t85,i:,toogood:t8507a_i:,254.0966645,2089.058476
toogood,t8507a,t85,A,toogood:t8507a_A,552.4334437,1567.166233
toogood,t8507a,t85,@:,toogood:t8507a_@:,457.1545472,1443.985583
toogood,t8508a,t85,A,toogood:t8508a_A,540.2440218,1728.672632
toogood,t8508a,t85,O,toogood:t8508a_O,213.455685,979.490463
toogood,t8508a,t85,A,toogood:t8508a_A,558.1151673,1547.175916
toogood,t8508a,t85,u:,toogood:t8508a_u:,261.412586,1048.40799
toogood,t8508a,t85,a:,toogood:t8508a_a:,599.7641233,1315.082209
toogood,t8508a,t85,O,toogood:t8508a_O,650.4572543,1107.666748
toogood,t8508a,t85,E,toogood:t8508a_E,447.7999575,1689.05423
toogood,t8508a,t85,i:,toogood:t8508a_i:,306.3012666,1765.404389
toogood,t8508a,t85,i:,toogood:t8508a_i:,310.2367649,1872.528766
toogood,t8508a,t85,E,toogood:t8508a_E,427.7472625,1642.372736
toogood,t8508a,t85,A,toogood:t8508a_A,513.9301455,1559.960181
toogood,t8508b,t85,A,toogood:t8508b_A,423.4767683,1441.036853
toogood,t8508b,t85,E,toogood:t8508b_E,460.2822881,1686.085527
toogood,t8508b,t85,O,toogood:t8508b_O,608.8262574,1006.258302
toogood,t8509a,t85,i:,toogood:t8509a_i:,309.9596285,1989.862525
toogood,t8509a,t85,@:,toogood:t8509a_@:,455.5479419,1366.27413
toogood,t8509a,t85,A,toogood:t8509a_A,523.6801726,1625.215659
toogood,t8509a,t85,I,toogood:t8509a_I,388.8696307,1533.08772
toogood,t8509a,t85,u:,toogood:t8509a_u:,279.257766,1574.019545
toogood,t8509a,t85,E,toogood:t8509a_E,354.7652716,1544.315066
toogood,t8509a,t85,i:,toogood:t8509a_i:,281.7482178,2191.94038
toogood,t8509a,t85,A,toogood:t8509a_A,503.0071772,1777.268484
toogood,t8509a,t85,V,toogood:t8509a_V,611.7811499,1244.488435
toogood,t8510a,t85,I,toogood:t8510a_I,444.327046,1435.026736
toogood,t8510b,t85,A,toogood:t8510b_A,546.4039451,1646.514101
toogood,t8510b,t85,A,toogood:t8510b_A,560.526406,1965.992146
toogood,t8510b,t85,A,toogood:t8510b_A,547.6082076,1910.248475
toogood,t8511a,t85,O,toogood:t8511a_O,570.0528075,925.3357248
toogood,t8511a,t85,I,toogood:t8511a_I,298.5874688,1602.603811
toogood,t8511a,t85,A,toogood:t8511a_A,517.0087201,1552.780272
toogood,t8511a,t85,A,toogood:t8511a_A,530.7188226,1747.239675
toogood,t8511a,t85,A,toogood:t8511a_A,607.2758543,1841.425901
toogood,t8511a,t85,i:,toogood:t8511a_i:,252.4917426,2346.753789
toogood,t8511a,t85,I,toogood:t8511a_I,239.2420654,2208.571963
toogood,t8511a,t85,A,toogood:t8511a_A,557.24145,1984.364206
toogood,t8511a,t85,A,toogood:t8511a_A,493.9218079,1693.685025
toogood,t8511a,t85,i:,toogood:t8511a_i:,341.2399188,2099.164306
toogood,t8511a,t85,@:,toogood:t8511a_@:,374.5653114,1465.890343
toogood,t8511b,t85,A,toogood:t8511b_A,500.0304036,1678.374747
toogood,t8511b,t85,o:,toogood:t8511b_o:,400.9397241,852.5366654
toogood,t8511b,t85,o:,toogood:t8511b_o:,440.1139752,823.0722161
toogood,t8511b,t85,@:,toogood:t8511b_@:,398.1946219,1460.383362
toogood,t8511b,t85,@:,toogood:t8511b_@:,404.1345746,1433.399668
toogood,t8511b,t85,a:,toogood:t8511b_a:,718.8414771,1190.477328
toogood,t8511b,t85,O,toogood:t8511b_O,540.4169888,1190.771028
toogood,t8511b,t85,u:,toogood:t8511b_u:,390.7234139,1258.270127
toogood,t8511b,t85,I,toogood:t8511b_I,341.2817397,1803.40274
toogood,t8511b,t85,i:,toogood:t8511b_i:,284.3735426,2083.823889
toogood,t8511b,t85,i:,toogood:t8511b_i:,320.2188409,1881.314177
toogood,t8512a,t85,A,toogood:t8512a_A,428.0184163,1315.518143
toogood,t8512a,t85,o:,toogood:t8512a_o:,401.3659308,933.7999665
toogood,t8512a,t85,I,toogood:t8512a_I,418.3978686,1778.217332
toogood,t8512a,t85,i:,toogood:t8512a_i:,235.9657605,1940.654414
toogood,t8512a,t85,E,toogood:t8512a_E,499.2249475,1611.541762
toogood,t8512a,t85,V,toogood:t8512a_V,671.1392578,1497.02429
toogood,t8512a,t85,O,toogood:t8512a_O,606.7408104,944.0129888
toogood,t8512a,t85,@:,toogood:t8512a_@:,419.9996646,1450.765641
toogood,t8512a,t85,o:,toogood:t8512a_o:,439.0392394,1026.865102
toogood,t8512a,t85,a:,toogood:t8512a_a:,597.5585754,1344.851014
toogood,t8512a,t85,I,toogood:t8512a_I,316.2231265,1397.563534
toogood,t8513a,t85,i:,toogood:t8513a_i:,270.7400645,2023.686393
toogood,t8513a,t85,A,toogood:t8513a_A,551.1139481,1741.777504
toogood,t8513a,t85,A,toogood:t8513a_A,556.8347988,1503.163798
toogood,t8513a,t85,E,toogood:t8513a_E,447.1935198,1721.693102
toogood,t8513a,t85,O,toogood:t8513a_O,1039.005449,1143.639127
toogood,t8513a,t85,A,toogood:t8513a_A,599.0566424,1797.80542
toogood,t8513a,t85,I,toogood:t8513a_I,210.4129458,1885.678981
toogood,t8513a,t85,E,toogood:t8513a_E,419.5043686,1679.354412
toogood,t8513a,t85,i:,toogood:t8513a_i:,290.1435527,2050.566644
toogood,t8513a,t85,E,toogood:t8513a_E,458.5129311,1599.273665
toogood,t8513a,t85,A,toogood:t8513a_A,524.7004766,1615.576565
toogood,t8513a,t85,E,toogood:t8513a_E,261.1056971,1197.717159
toogood,t8513a,t85,i:,toogood:t8513a_i:,344.2552007,1847.451782
toogood,t8513b,t85,V,toogood:t8513b_V,469.0184354,1236.716343
toogood,t8513b,t85,u:,toogood:t8513b_u:,264.4291894,1183.985856
toogood,t8513b,t85,i:,toogood:t8513b_i:,280.2243497,2232.774536
toogood,t8513b,t85,o:,toogood:t8513b_o:,398.8209705,723.3316673
toogood,t8513b,t85,E,toogood:t8513b_E,413.8969004,1582.999926
toogood,t8513b,t85,A,toogood:t8513b_A,581.0551787,1363.803124
toogood,t8513b,t85,i:,toogood:t8513b_i:,217.9403284,2462.755671
toogood,t8513b,t85,i:,toogood:t8513b_i:,239.9282825,1989.203869
toogood,t8513b,t85,o:,toogood:t8513b_o:,410.9686125,735.4578835
toogood,t8513b,t85,i:,toogood:t8513b_i:,277.712314,1890.102401
toogood,t8513b,t85,A,toogood:t8513b_A,603.2743731,1431.724652
toogood,t8513b,t85,A,toogood:t8513b_A,622.520309,1512.98237
toogood,t8514a,t85,A,toogood:t8514a_A,621.6878063,1932.42696
toogood,t8514a,t85,O,toogood:t8514a_O,575.9126344,994.8952766
toogood,t8514a,t85,O,toogood:t8514a_O,646.2956897,1097.154414
toogood,t8514a,t85,i:,toogood:t8514a_i:,319.7347322,2058.29398
toogood,t8514a,t85,I,toogood:t8514a_I,363.9710289,1489.291756
toogood,t8514a,t85,A,toogood:t8514a_A,508.6505696,1505.981208
toogood,t8514a,t85,V,toogood:t8514a_V,402.0055916,1173.192
toogood,t8514a,t85,A,toogood:t8514a_A,518.5663714,1280.599505
toogood,t8515a,t85,I,toogood:t8515a_I,398.6406877,1803.603765
toogood,t8515a,t85,I,toogood:t8515a_I,329.087963,1691.851234
toogood,t8515a,t85,I,toogood:t8515a_I,357.6369812,1438.69456
toogood,t8515a,t85,I,toogood:t8515a_I,302.537643,1631.188962
toogood,t8515a,t85,a:,toogood:t8515a_a:,652.6044719,1246.427231
toogood,t8515a,t85,V,toogood:t8515a_V,686.6170053,1276.331805
toogood,t8515a,t85,V,toogood:t8515a_V,578.3502919,1229.660433
toogood,t8515b,t85,O,toogood:t8515b_O,619.2177838,1021.904559
toogood,t8515b,t85,@:,toogood:t8515b_@:,401.0101156,1533.591198
toogood,t8515b,t85,i:,toogood:t8515b_i:,306.9901685,1605.820726
toogood,t8515b,t85,@:,toogood:t8515b_@:,440.8913351,1433.254757
toogood,t8515b,t85,a:,toogood:t8515b_a:,623.3187182,1267.112175
toogood,t8515b,t85,i:,toogood:t8515b_i:,298.7213165,1878.930977
toogood,t8515b,t85,@:,toogood:t8515b_@:,389.6153935,1381.531035
toogood,t8515b,t85,a:,toogood:t8515b_a:,740.5506513,1319.032144
toogood,t8515b,t85,O,toogood:t8515b_O,496.2483553,839.5153159
toogood,t8516a,t85,o:,toogood:t8516a_o:,415.8316232,926.7974214
toogood,t8516a,t85,i:,toogood:t8516a_i:,287.9718747,2014.556951
toogood,t8516a,t85,A,toogood:t8516a_A,612.7341907,1680.539278
toogood,t8516a,t85,A,toogood:t8516a_A,496.1968498,1580.891173
toogood,t8516a,t85,A,toogood:t8516a_A,535.4343149,1695.124218
toogood,t8516a,t85,i:,toogood:t8516a_i:,320.8504199,2069.698667
toogood,t8517a,t85,i:,toogood:t8517a_i:,243.5173816,1732.306702
toogood,t8517a,t85,@:,toogood:t8517a_@:,400.2172017,1537.581095
toogood,t8517a,t85,A,toogood:t8517a_A,584.8937067,1780.302864
